trip_id,stop_id,arrival_time,departure_time,timepoint,stop_sequence,stop_headsign,route_short_name,pickup_type,drop_off_type,shape_dist_traveled
285,created_stop_2,11:57:28,11:57:28,,3,,,,,
285,created_stop_1,11:59:55,11:59:55,,4,,,,,
286,created_stop_5,11:56:19,11:56:19,,0,,,,,
286,created_stop_4,11:58:06,11:58:06,,1,,,,,
286,created_stop_3,11:59:46,11:59:46,,2,,,,,
286,created_stop_2,12:02:28,12:02:28,,3,,,,,
286,created_stop_1,12:04:55,12:04:55,,4,,,,,
287,created_stop_5,12:01:19,12:01:19,,0,,,,,
287,created_stop_4,12:03:06,12:03:06,,1,,,,,
287,created_stop_3,12:04:46,12:04:46,,2,,,,,
287,created_stop_2,12:07:28,12:07:28,,3,,,,,
287,created_stop_1,12:09:55,12:09:55,,4,,,,,
288,created_stop_5,12:06:19,12:06:19,,0,,,,,
288,created_stop_4,12:08:06,12:08:06,,1,,,,,
288,created_stop_3,12:09:46,12:09:46,,2,,,,,
288,created_stop_2,12:12:28,12:12:28,,3,,,,,
288,created_stop_1,12:14:55,12:14:55,,4,,,,,
289,created_stop_5,12:11:19,12:11:19,,0,,,,,
289,created_stop_4,12:13:06,12:13:06,,1,,,,,
289,created_stop_3,12:14:46,12:14:46,,2,,,,,
289,created_stop_2,12:17:28,12:17:28,,3,,,,,
289,created_stop_1,12:19:55,12:19:55,,4,,,,,
290,created_stop_5,12:16:19,12:16:19,,0,,,,,
290,created_stop_4,12:18:06,12:18:06,,1,,,,,
290,created_stop_3,12:19:46,12:19:46,,2,,,,,
290,created_stop_2,12:22:28,12:22:28,,3,,,,,
290,created_stop_1,12:24:55,12:24:55,,4,,,,,
291,created_stop_5,12:21:19,12:21:19,,0,,,,,
291,created_stop_4,12:23:06,12:23:06,,1,,,,,
291,created_stop_3,12:24:46,12:24:46,,2,,,,,
291,created_stop_2,12:27:28,12:27:28,,3,,,,,
291,created_stop_1,12:29:55,12:29:55,,4,,,,,
292,created_stop_5,12:26:19,12:26:19,,0,,,,,
292,created_stop_4,12:28:06,12:28:06,,1,,,,,
292,created_stop_3,12:29:46,12:29:46,,2,,,,,
292,created_stop_2,12:32:28,12:32:28,,3,,,,,
292,created_stop_1,12:34:55,12:34:55,,4,,,,,
293,created_stop_5,12:31:19,12:31:19,,0,,,,,
293,created_stop_4,12:33:06,12:33:06,,1,,,,,
293,created_stop_3,12:34:46,12:34:46,,2,,,,,
293,created_stop_2,12:37:28,12:37:28,,3,,,,,
293,created_stop_1,12:39:55,12:39:55,,4,,,,,
294,created_stop_5,12:36:19,12:36:19,,0,,,,,
294,created_stop_4,12:38:06,12:38:06,,1,,,,,
294,created_stop_3,12:39:46,12:39:46,,2,,,,,
294,created_stop_2,12:42:28,12:42:28,,3,,,,,
294,created_stop_1,12:44:55,12:44:55,,4,,,,,
295,created_stop_5,12:41:19,12:41:19,,0,,,,,
295,created_stop_4,12:43:06,12:43:06,,1,,,,,
295,created_stop_3,12:44:46,12:44:46,,2,,,,,
295,created_stop_2,12:47:28,12:47:28,,3,,,,,
295,created_stop_1,12:49:55,12:49:55,,4,,,,,
296,created_stop_5,12:46:19,12:46:19,,0,,,,,
296,created_stop_4,12:48:06,12:48:06,,1,,,,,
296,created_stop_3,12:49:46,12:49:46,,2,,,,,
296,created_stop_2,12:52:28,12:52:28,,3,,,,,
296,created_stop_1,12:54:55,12:54:55,,4,,,,,
297,created_stop_5,12:51:19,12:51:19,,0,,,,,
297,created_stop_4,12:53:06,12:53:06,,1,,,,,
297,created_stop_3,12:54:46,12:54:46,,2,,,,,
297,created_stop_2,12:57:28,12:57:28,,3,,,,,
297,created_stop_1,12:59:55,12:59:55,,4,,,,,
298,created_stop_5,12:56:19,12:56:19,,0,,,,,
298,created_stop_4,12:58:06,12:58:06,,1,,,,,
298,created_stop_3,12:59:46,12:59:46,,2,,,,,
298,created_stop_2,13:02:28,13:02:28,,3,,,,,
298,created_stop_1,13:04:55,13:04:55,,4,,,,,
299,created_stop_5,13:01:19,13:01:19,,0,,,,,
299,created_stop_4,13:03:06,13:03:06,,1,,,,,
299,created_stop_3,13:04:46,13:04:46,,2,,,,,
299,created_stop_2,13:07:28,13:07:28,,3,,,,,
299,created_stop_1,13:09:55,13:09:55,,4,,,,,
300,created_stop_5,13:06:19,13:06:19,,0,,,,,
300,created_stop_4,13:08:06,13:08:06,,1,,,,,
300,created_stop_3,13:09:46,13:09:46,,2,,,,,
300,created_stop_2,13:12:28,13:12:28,,3,,,,,
300,created_stop_1,13:14:55,13:14:55,,4,,,,,
301,created_stop_5,13:11:19,13:11:19,,0,,,,,
301,created_stop_4,13:13:06,13:13:06,,1,,,,,
301,created_stop_3,13:14:46,13:14:46,,2,,,,,
301,created_stop_2,13:17:28,13:17:28,,3,,,,,
301,created_stop_1,13:19:55,13:19:55,,4,,,,,
302,created_stop_5,13:16:19,13:16:19,,0,,,,,
302,created_stop_4,13:18:06,13:18:06,,1,,,,,
302,created_stop_3,13:19:46,13:19:46,,2,,,,,
302,created_stop_2,13:22:28,13:22:28,,3,,,,,
302,created_stop_1,13:24:55,13:24:55,,4,,,,,
303,created_stop_5,13:21:19,13:21:19,,0,,,,,
303,created_stop_4,13:23:06,13:23:06,,1,,,,,
303,created_stop_3,13:24:46,13:24:46,,2,,,,,
303,created_stop_2,13:27:28,13:27:28,,3,,,,,
303,created_stop_1,13:29:55,13:29:55,,4,,,,,
304,created_stop_5,13:26:19,13:26:19,,0,,,,,
304,created_stop_4,13:28:06,13:28:06,,1,,,,,
304,created_stop_3,13:29:46,13:29:46,,2,,,,,
304,created_stop_2,13:32:28,13:32:28,,3,,,,,
304,created_stop_1,13:34:55,13:34:55,,4,,,,,
305,created_stop_5,13:31:19,13:31:19,,0,,,,,
305,created_stop_4,13:33:06,13:33:06,,1,,,,,
305,created_stop_3,13:34:46,13:34:46,,2,,,,,
305,created_stop_2,13:37:28,13:37:28,,3,,,,,
305,created_stop_1,13:39:55,13:39:55,,4,,,,,
306,created_stop_5,13:36:19,13:36:19,,0,,,,,
306,created_stop_4,13:38:06,13:38:06,,1,,,,,
306,created_stop_3,13:39:46,13:39:46,,2,,,,,
306,created_stop_2,13:42:28,13:42:28,,3,,,,,
306,created_stop_1,13:44:55,13:44:55,,4,,,,,
307,created_stop_5,13:41:19,13:41:19,,0,,,,,
307,created_stop_4,13:43:06,13:43:06,,1,,,,,
307,created_stop_3,13:44:46,13:44:46,,2,,,,,
307,created_stop_2,13:47:28,13:47:28,,3,,,,,
307,created_stop_1,13:49:55,13:49:55,,4,,,,,
308,created_stop_5,13:46:19,13:46:19,,0,,,,,
308,created_stop_4,13:48:06,13:48:06,,1,,,,,
308,created_stop_3,13:49:46,13:49:46,,2,,,,,
308,created_stop_2,13:52:28,13:52:28,,3,,,,,
308,created_stop_1,13:54:55,13:54:55,,4,,,,,
309,created_stop_5,13:51:19,13:51:19,,0,,,,,
309,created_stop_4,13:53:06,13:53:06,,1,,,,,
309,created_stop_3,13:54:46,13:54:46,,2,,,,,
309,created_stop_2,13:57:28,13:57:28,,3,,,,,
309,created_stop_1,13:59:55,13:59:55,,4,,,,,
310,created_stop_5,13:56:19,13:56:19,,0,,,,,
310,created_stop_4,13:58:06,13:58:06,,1,,,,,
310,created_stop_3,13:59:46,13:59:46,,2,,,,,
310,created_stop_2,14:02:28,14:02:28,,3,,,,,
310,created_stop_1,14:04:55,14:04:55,,4,,,,,
311,created_stop_5,14:01:19,14:01:19,,0,,,,,
311,created_stop_4,14:03:06,14:03:06,,1,,,,,
311,created_stop_3,14:04:46,14:04:46,,2,,,,,
311,created_stop_2,14:07:28,14:07:28,,3,,,,,
311,created_stop_1,14:09:55,14:09:55,,4,,,,,
312,created_stop_5,14:06:19,14:06:19,,0,,,,,
312,created_stop_4,14:08:06,14:08:06,,1,,,,,
312,created_stop_3,14:09:46,14:09:46,,2,,,,,
312,created_stop_2,14:12:28,14:12:28,,3,,,,,
312,created_stop_1,14:14:55,14:14:55,,4,,,,,
313,created_stop_5,14:11:19,14:11:19,,0,,,,,
313,created_stop_4,14:13:06,14:13:06,,1,,,,,
313,created_stop_3,14:14:46,14:14:46,,2,,,,,
313,created_stop_2,14:17:28,14:17:28,,3,,,,,
313,created_stop_1,14:19:55,14:19:55,,4,,,,,
314,created_stop_5,14:16:19,14:16:19,,0,,,,,
314,created_stop_4,14:18:06,14:18:06,,1,,,,,
314,created_stop_3,14:19:46,14:19:46,,2,,,,,
314,created_stop_2,14:22:28,14:22:28,,3,,,,,
314,created_stop_1,14:24:55,14:24:55,,4,,,,,
315,created_stop_5,14:21:19,14:21:19,,0,,,,,
315,created_stop_4,14:23:06,14:23:06,,1,,,,,
315,created_stop_3,14:24:46,14:24:46,,2,,,,,
315,created_stop_2,14:27:28,14:27:28,,3,,,,,
315,created_stop_1,14:29:55,14:29:55,,4,,,,,
316,created_stop_5,14:26:19,14:26:19,,0,,,,,
316,created_stop_4,14:28:06,14:28:06,,1,,,,,
316,created_stop_3,14:29:46,14:29:46,,2,,,,,
316,created_stop_2,14:32:28,14:32:28,,3,,,,,
316,created_stop_1,14:34:55,14:34:55,,4,,,,,
317,created_stop_5,14:31:19,14:31:19,,0,,,,,
317,created_stop_4,14:33:06,14:33:06,,1,,,,,
317,created_stop_3,14:34:46,14:34:46,,2,,,,,
317,created_stop_2,14:37:28,14:37:28,,3,,,,,
317,created_stop_1,14:39:55,14:39:55,,4,,,,,
318,created_stop_5,14:36:19,14:36:19,,0,,,,,
318,created_stop_4,14:38:06,14:38:06,,1,,,,,
318,created_stop_3,14:39:46,14:39:46,,2,,,,,
318,created_stop_2,14:42:28,14:42:28,,3,,,,,
318,created_stop_1,14:44:55,14:44:55,,4,,,,,
319,created_stop_5,14:41:19,14:41:19,,0,,,,,
319,created_stop_4,14:43:06,14:43:06,,1,,,,,
319,created_stop_3,14:44:46,14:44:46,,2,,,,,
319,created_stop_2,14:47:28,14:47:28,,3,,,,,
319,created_stop_1,14:49:55,14:49:55,,4,,,,,
320,created_stop_5,14:46:19,14:46:19,,0,,,,,
320,created_stop_4,14:48:06,14:48:06,,1,,,,,
320,created_stop_3,14:49:46,14:49:46,,2,,,,,
320,created_stop_2,14:52:28,14:52:28,,3,,,,,
320,created_stop_1,14:54:55,14:54:55,,4,,,,,
321,created_stop_5,14:51:19,14:51:19,,0,,,,,
321,created_stop_4,14:53:06,14:53:06,,1,,,,,
321,created_stop_3,14:54:46,14:54:46,,2,,,,,
321,created_stop_2,14:57:28,14:57:28,,3,,,,,
321,created_stop_1,14:59:55,14:59:55,,4,,,,,
322,created_stop_5,14:56:19,14:56:19,,0,,,,,
322,created_stop_4,14:58:06,14:58:06,,1,,,,,
322,created_stop_3,14:59:46,14:59:46,,2,,,,,
322,created_stop_2,15:02:28,15:02:28,,3,,,,,
322,created_stop_1,15:04:55,15:04:55,,4,,,,,
323,created_stop_5,15:01:19,15:01:19,,0,,,,,
323,created_stop_4,15:03:06,15:03:06,,1,,,,,
323,created_stop_3,15:04:46,15:04:46,,2,,,,,
323,created_stop_2,15:07:28,15:07:28,,3,,,,,
323,created_stop_1,15:09:55,15:09:55,,4,,,,,
324,created_stop_5,15:06:19,15:06:19,,0,,,,,
324,created_stop_4,15:08:06,15:08:06,,1,,,,,
324,created_stop_3,15:09:46,15:09:46,,2,,,,,
324,created_stop_2,15:12:28,15:12:28,,3,,,,,
324,created_stop_1,15:14:55,15:14:55,,4,,,,,
325,created_stop_5,15:11:19,15:11:19,,0,,,,,
325,created_stop_4,15:13:06,15:13:06,,1,,,,,
325,created_stop_3,15:14:46,15:14:46,,2,,,,,
325,created_stop_2,15:17:28,15:17:28,,3,,,,,
325,created_stop_1,15:19:55,15:19:55,,4,,,,,
326,created_stop_5,15:16:19,15:16:19,,0,,,,,
326,created_stop_4,15:18:06,15:18:06,,1,,,,,
326,created_stop_3,15:19:46,15:19:46,,2,,,,,
326,created_stop_2,15:22:28,15:22:28,,3,,,,,
326,created_stop_1,15:24:55,15:24:55,,4,,,,,
327,created_stop_5,15:21:19,15:21:19,,0,,,,,
327,created_stop_4,15:23:06,15:23:06,,1,,,,,
327,created_stop_3,15:24:46,15:24:46,,2,,,,,
327,created_stop_2,15:27:28,15:27:28,,3,,,,,
327,created_stop_1,15:29:55,15:29:55,,4,,,,,
328,created_stop_5,15:26:19,15:26:19,,0,,,,,
328,created_stop_4,15:28:06,15:28:06,,1,,,,,
328,created_stop_3,15:29:46,15:29:46,,2,,,,,
328,created_stop_2,15:32:28,15:32:28,,3,,,,,
328,created_stop_1,15:34:55,15:34:55,,4,,,,,
329,created_stop_5,15:31:19,15:31:19,,0,,,,,
329,created_stop_4,15:33:06,15:33:06,,1,,,,,
329,created_stop_3,15:34:46,15:34:46,,2,,,,,
329,created_stop_2,15:37:28,15:37:28,,3,,,,,
329,created_stop_1,15:39:55,15:39:55,,4,,,,,
330,created_stop_5,15:36:19,15:36:19,,0,,,,,
330,created_stop_4,15:38:06,15:38:06,,1,,,,,
330,created_stop_3,15:39:46,15:39:46,,2,,,,,
330,created_stop_2,15:42:28,15:42:28,,3,,,,,
330,created_stop_1,15:44:55,15:44:55,,4,,,,,
331,created_stop_5,15:41:19,15:41:19,,0,,,,,
331,created_stop_4,15:43:06,15:43:06,,1,,,,,
331,created_stop_3,15:44:46,15:44:46,,2,,,,,
331,created_stop_2,15:47:28,15:47:28,,3,,,,,
331,created_stop_1,15:49:55,15:49:55,,4,,,,,
332,created_stop_5,15:46:19,15:46:19,,0,,,,,
332,created_stop_4,15:48:06,15:48:06,,1,,,,,
332,created_stop_3,15:49:46,15:49:46,,2,,,,,
332,created_stop_2,15:52:28,15:52:28,,3,,,,,
332,created_stop_1,15:54:55,15:54:55,,4,,,,,
333,created_stop_5,15:51:19,15:51:19,,0,,,,,
333,created_stop_4,15:53:06,15:53:06,,1,,,,,
333,created_stop_3,15:54:46,15:54:46,,2,,,,,
333,created_stop_2,15:57:28,15:57:28,,3,,,,,
333,created_stop_1,15:59:55,15:59:55,,4,,,,,
334,created_stop_5,15:56:19,15:56:19,,0,,,,,
334,created_stop_4,15:58:06,15:58:06,,1,,,,,
334,created_stop_3,15:59:46,15:59:46,,2,,,,,
334,created_stop_2,16:02:28,16:02:28,,3,,,,,
334,created_stop_1,16:04:55,16:04:55,,4,,,,,
335,created_stop_5,16:01:19,16:01:19,,0,,,,,
335,created_stop_4,16:03:06,16:03:06,,1,,,,,
335,created_stop_3,16:04:46,16:04:46,,2,,,,,
335,created_stop_2,16:07:28,16:07:28,,3,,,,,
335,created_stop_1,16:09:55,16:09:55,,4,,,,,
336,created_stop_5,16:06:19,16:06:19,,0,,,,,
336,created_stop_4,16:08:06,16:08:06,,1,,,,,
336,created_stop_3,16:09:46,16:09:46,,2,,,,,
336,created_stop_2,16:12:28,16:12:28,,3,,,,,
336,created_stop_1,16:14:55,16:14:55,,4,,,,,
337,created_stop_5,16:11:19,16:11:19,,0,,,,,
337,created_stop_4,16:13:06,16:13:06,,1,,,,,
337,created_stop_3,16:14:46,16:14:46,,2,,,,,
337,created_stop_2,16:17:28,16:17:28,,3,,,,,
337,created_stop_1,16:19:55,16:19:55,,4,,,,,
338,created_stop_5,16:16:19,16:16:19,,0,,,,,
338,created_stop_4,16:18:06,16:18:06,,1,,,,,
338,created_stop_3,16:19:46,16:19:46,,2,,,,,
338,created_stop_2,16:22:28,16:22:28,,3,,,,,
338,created_stop_1,16:24:55,16:24:55,,4,,,,,
339,created_stop_5,16:21:19,16:21:19,,0,,,,,
339,created_stop_4,16:23:06,16:23:06,,1,,,,,
339,created_stop_3,16:24:46,16:24:46,,2,,,,,
339,created_stop_2,16:27:28,16:27:28,,3,,,,,
339,created_stop_1,16:29:55,16:29:55,,4,,,,,
340,created_stop_5,16:26:19,16:26:19,,0,,,,,
340,created_stop_4,16:28:06,16:28:06,,1,,,,,
340,created_stop_3,16:29:46,16:29:46,,2,,,,,
340,created_stop_2,16:32:28,16:32:28,,3,,,,,
340,created_stop_1,16:34:55,16:34:55,,4,,,,,
341,created_stop_5,16:31:19,16:31:19,,0,,,,,
341,created_stop_4,16:33:06,16:33:06,,1,,,,,
341,created_stop_3,16:34:46,16:34:46,,2,,,,,
341,created_stop_2,16:37:28,16:37:28,,3,,,,,
341,created_stop_1,16:39:55,16:39:55,,4,,,,,
342,created_stop_5,16:36:19,16:36:19,,0,,,,,
342,created_stop_4,16:38:06,16:38:06,,1,,,,,
342,created_stop_3,16:39:46,16:39:46,,2,,,,,
342,created_stop_2,16:42:28,16:42:28,,3,,,,,
342,created_stop_1,16:44:55,16:44:55,,4,,,,,
343,created_stop_5,16:41:19,16:41:19,,0,,,,,
343,created_stop_4,16:43:06,16:43:06,,1,,,,,
343,created_stop_3,16:44:46,16:44:46,,2,,,,,
343,created_stop_2,16:47:28,16:47:28,,3,,,,,
343,created_stop_1,16:49:55,16:49:55,,4,,,,,
344,created_stop_5,16:46:19,16:46:19,,0,,,,,
344,created_stop_4,16:48:06,16:48:06,,1,,,,,
344,created_stop_3,16:49:46,16:49:46,,2,,,,,
344,created_stop_2,16:52:28,16:52:28,,3,,,,,
344,created_stop_1,16:54:55,16:54:55,,4,,,,,
345,created_stop_5,16:51:19,16:51:19,,0,,,,,
345,created_stop_4,16:53:06,16:53:06,,1,,,,,
345,created_stop_3,16:54:46,16:54:46,,2,,,,,
345,created_stop_2,16:57:28,16:57:28,,3,,,,,
345,created_stop_1,16:59:55,16:59:55,,4,,,,,
346,created_stop_5,16:56:19,16:56:19,,0,,,,,
346,created_stop_4,16:58:06,16:58:06,,1,,,,,
346,created_stop_3,16:59:46,16:59:46,,2,,,,,
346,created_stop_2,17:02:28,17:02:28,,3,,,,,
346,created_stop_1,17:04:55,17:04:55,,4,,,,,
347,created_stop_5,17:01:19,17:01:19,,0,,,,,
347,created_stop_4,17:03:06,17:03:06,,1,,,,,
347,created_stop_3,17:04:46,17:04:46,,2,,,,,
347,created_stop_2,17:07:28,17:07:28,,3,,,,,
347,created_stop_1,17:09:55,17:09:55,,4,,,,,
348,created_stop_5,17:06:19,17:06:19,,0,,,,,
348,created_stop_4,17:08:06,17:08:06,,1,,,,,
348,created_stop_3,17:09:46,17:09:46,,2,,,,,
348,created_stop_2,17:12:28,17:12:28,,3,,,,,
348,created_stop_1,17:14:55,17:14:55,,4,,,,,
349,created_stop_5,17:11:19,17:11:19,,0,,,,,
349,created_stop_4,17:13:06,17:13:06,,1,,,,,
349,created_stop_3,17:14:46,17:14:46,,2,,,,,
349,created_stop_2,17:17:28,17:17:28,,3,,,,,
349,created_stop_1,17:19:55,17:19:55,,4,,,,,
350,created_stop_5,17:16:19,17:16:19,,0,,,,,
350,created_stop_4,17:18:06,17:18:06,,1,,,,,
350,created_stop_3,17:19:46,17:19:46,,2,,,,,
350,created_stop_2,17:22:28,17:22:28,,3,,,,,
350,created_stop_1,17:24:55,17:24:55,,4,,,,,
351,created_stop_5,17:21:19,17:21:19,,0,,,,,
351,created_stop_4,17:23:06,17:23:06,,1,,,,,
351,created_stop_3,17:24:46,17:24:46,,2,,,,,
351,created_stop_2,17:27:28,17:27:28,,3,,,,,
351,created_stop_1,17:29:55,17:29:55,,4,,,,,
352,created_stop_5,17:26:19,17:26:19,,0,,,,,
352,created_stop_4,17:28:06,17:28:06,,1,,,,,
352,created_stop_3,17:29:46,17:29:46,,2,,,,,
352,created_stop_2,17:32:28,17:32:28,,3,,,,,
352,created_stop_1,17:34:55,17:34:55,,4,,,,,
353,created_stop_5,17:31:19,17:31:19,,0,,,,,
353,created_stop_4,17:33:06,17:33:06,,1,,,,,
353,created_stop_3,17:34:46,17:34:46,,2,,,,,
353,created_stop_2,17:37:28,17:37:28,,3,,,,,
353,created_stop_1,17:39:55,17:39:55,,4,,,,,
354,created_stop_5,17:36:19,17:36:19,,0,,,,,
354,created_stop_4,17:38:06,17:38:06,,1,,,,,
354,created_stop_3,17:39:46,17:39:46,,2,,,,,
354,created_stop_2,17:42:28,17:42:28,,3,,,,,
354,created_stop_1,17:44:55,17:44:55,,4,,,,,
355,created_stop_5,17:41:19,17:41:19,,0,,,,,
355,created_stop_4,17:43:06,17:43:06,,1,,,,,
355,created_stop_3,17:44:46,17:44:46,,2,,,,,
355,created_stop_2,17:47:28,17:47:28,,3,,,,,
355,created_stop_1,17:49:55,17:49:55,,4,,,,,
356,created_stop_5,17:46:19,17:46:19,,0,,,,,
356,created_stop_4,17:48:06,17:48:06,,1,,,,,
356,created_stop_3,17:49:46,17:49:46,,2,,,,,
356,created_stop_2,17:52:28,17:52:28,,3,,,,,
356,created_stop_1,17:54:55,17:54:55,,4,,,,,
357,created_stop_5,17:51:19,17:51:19,,0,,,,,
357,created_stop_4,17:53:06,17:53:06,,1,,,,,
357,created_stop_3,17:54:46,17:54:46,,2,,,,,
357,created_stop_2,17:57:28,17:57:28,,3,,,,,
357,created_stop_1,17:59:55,17:59:55,,4,,,,,
358,created_stop_5,17:56:19,17:56:19,,0,,,,,
358,created_stop_4,17:58:06,17:58:06,,1,,,,,
358,created_stop_3,17:59:46,17:59:46,,2,,,,,
358,created_stop_2,18:02:28,18:02:28,,3,,,,,
358,created_stop_1,18:04:55,18:04:55,,4,,,,,
359,created_stop_5,18:01:19,18:01:19,,0,,,,,
359,created_stop_4,18:03:06,18:03:06,,1,,,,,
359,created_stop_3,18:04:46,18:04:46,,2,,,,,
359,created_stop_2,18:07:28,18:07:28,,3,,,,,
359,created_stop_1,18:09:55,18:09:55,,4,,,,,
360,created_stop_5,18:06:19,18:06:19,,0,,,,,
360,created_stop_4,18:08:06,18:08:06,,1,,,,,
360,created_stop_3,18:09:46,18:09:46,,2,,,,,
360,created_stop_2,18:12:28,18:12:28,,3,,,,,
360,created_stop_1,18:14:55,18:14:55,,4,,,,,
361,created_stop_5,18:11:19,18:11:19,,0,,,,,
361,created_stop_4,18:13:06,18:13:06,,1,,,,,
361,created_stop_3,18:14:46,18:14:46,,2,,,,,
361,created_stop_2,18:17:28,18:17:28,,3,,,,,
361,created_stop_1,18:19:55,18:19:55,,4,,,,,
362,created_stop_5,18:16:19,18:16:19,,0,,,,,
362,created_stop_4,18:18:06,18:18:06,,1,,,,,
362,created_stop_3,18:19:46,18:19:46,,2,,,,,
362,created_stop_2,18:22:28,18:22:28,,3,,,,,
362,created_stop_1,18:24:55,18:24:55,,4,,,,,
363,created_stop_5,18:21:19,18:21:19,,0,,,,,
363,created_stop_4,18:23:06,18:23:06,,1,,,,,
363,created_stop_3,18:24:46,18:24:46,,2,,,,,
363,created_stop_2,18:27:28,18:27:28,,3,,,,,
363,created_stop_1,18:29:55,18:29:55,,4,,,,,
364,created_stop_5,18:26:19,18:26:19,,0,,,,,
364,created_stop_4,18:28:06,18:28:06,,1,,,,,
364,created_stop_3,18:29:46,18:29:46,,2,,,,,
364,created_stop_2,18:32:28,18:32:28,,3,,,,,
364,created_stop_1,18:34:55,18:34:55,,4,,,,,
365,created_stop_5,18:31:19,18:31:19,,0,,,,,
365,created_stop_4,18:33:06,18:33:06,,1,,,,,
365,created_stop_3,18:34:46,18:34:46,,2,,,,,
365,created_stop_2,18:37:28,18:37:28,,3,,,,,
365,created_stop_1,18:39:55,18:39:55,,4,,,,,
366,created_stop_5,18:36:19,18:36:19,,0,,,,,
366,created_stop_4,18:38:06,18:38:06,,1,,,,,
366,created_stop_3,18:39:46,18:39:46,,2,,,,,
366,created_stop_2,18:42:28,18:42:28,,3,,,,,
366,created_stop_1,18:44:55,18:44:55,,4,,,,,
367,created_stop_5,18:41:19,18:41:19,,0,,,,,
367,created_stop_4,18:43:06,18:43:06,,1,,,,,
367,created_stop_3,18:44:46,18:44:46,,2,,,,,
367,created_stop_2,18:47:28,18:47:28,,3,,,,,
367,created_stop_1,18:49:55,18:49:55,,4,,,,,
368,created_stop_5,18:46:19,18:46:19,,0,,,,,
368,created_stop_4,18:48:06,18:48:06,,1,,,,,
368,created_stop_3,18:49:46,18:49:46,,2,,,,,
368,created_stop_2,18:52:28,18:52:28,,3,,,,,
368,created_stop_1,18:54:55,18:54:55,,4,,,,,
369,created_stop_5,18:51:19,18:51:19,,0,,,,,
369,created_stop_4,18:53:06,18:53:06,,1,,,,,
369,created_stop_3,18:54:46,18:54:46,,2,,,,,
369,created_stop_2,18:57:28,18:57:28,,3,,,,,
369,created_stop_1,18:59:55,18:59:55,,4,,,,,
370,created_stop_5,18:56:19,18:56:19,,0,,,,,
370,created_stop_4,18:58:06,18:58:06,,1,,,,,
370,created_stop_3,18:59:46,18:59:46,,2,,,,,
370,created_stop_2,19:02:28,19:02:28,,3,,,,,
370,created_stop_1,19:04:55,19:04:55,,4,,,,,
371,created_stop_5,19:01:19,19:01:19,,0,,,,,
371,created_stop_4,19:03:06,19:03:06,,1,,,,,
371,created_stop_3,19:04:46,19:04:46,,2,,,,,
371,created_stop_2,19:07:28,19:07:28,,3,,,,,
371,created_stop_1,19:09:55,19:09:55,,4,,,,,
372,created_stop_5,19:06:19,19:06:19,,0,,,,,
372,created_stop_4,19:08:06,19:08:06,,1,,,,,
372,created_stop_3,19:09:46,19:09:46,,2,,,,,
372,created_stop_2,19:12:28,19:12:28,,3,,,,,
372,created_stop_1,19:14:55,19:14:55,,4,,,,,
373,created_stop_5,19:11:19,19:11:19,,0,,,,,
373,created_stop_4,19:13:06,19:13:06,,1,,,,,
373,created_stop_3,19:14:46,19:14:46,,2,,,,,
373,created_stop_2,19:17:28,19:17:28,,3,,,,,
373,created_stop_1,19:19:55,19:19:55,,4,,,,,
374,created_stop_5,19:16:19,19:16:19,,0,,,,,
374,created_stop_4,19:18:06,19:18:06,,1,,,,,
374,created_stop_3,19:19:46,19:19:46,,2,,,,,
374,created_stop_2,19:22:28,19:22:28,,3,,,,,
374,created_stop_1,19:24:55,19:24:55,,4,,,,,
375,created_stop_5,19:21:19,19:21:19,,0,,,,,
375,created_stop_4,19:23:06,19:23:06,,1,,,,,
375,created_stop_3,19:24:46,19:24:46,,2,,,,,
375,created_stop_2,19:27:28,19:27:28,,3,,,,,
375,created_stop_1,19:29:55,19:29:55,,4,,,,,
376,created_stop_5,19:26:19,19:26:19,,0,,,,,
376,created_stop_4,19:28:06,19:28:06,,1,,,,,
376,created_stop_3,19:29:46,19:29:46,,2,,,,,
376,created_stop_2,19:32:28,19:32:28,,3,,,,,
376,created_stop_1,19:34:55,19:34:55,,4,,,,,
377,created_stop_5,19:31:19,19:31:19,,0,,,,,
377,created_stop_4,19:33:06,19:33:06,,1,,,,,
377,created_stop_3,19:34:46,19:34:46,,2,,,,,
377,created_stop_2,19:37:28,19:37:28,,3,,,,,
377,created_stop_1,19:39:55,19:39:55,,4,,,,,
378,created_stop_5,19:36:19,19:36:19,,0,,,,,
378,created_stop_4,19:38:06,19:38:06,,1,,,,,
378,created_stop_3,19:39:46,19:39:46,,2,,,,,
378,created_stop_2,19:42:28,19:42:28,,3,,,,,
378,created_stop_1,19:44:55,19:44:55,,4,,,,,
379,created_stop_5,19:41:19,19:41:19,,0,,,,,
379,created_stop_4,19:43:06,19:43:06,,1,,,,,
379,created_stop_3,19:44:46,19:44:46,,2,,,,,
379,created_stop_2,19:47:28,19:47:28,,3,,,,,
379,created_stop_1,19:49:55,19:49:55,,4,,,,,
380,created_stop_5,19:46:19,19:46:19,,0,,,,,
380,created_stop_4,19:48:06,19:48:06,,1,,,,,
380,created_stop_3,19:49:46,19:49:46,,2,,,,,
380,created_stop_2,19:52:28,19:52:28,,3,,,,,
380,created_stop_1,19:54:55,19:54:55,,4,,,,,
381,created_stop_5,19:51:19,19:51:19,,0,,,,,
381,created_stop_4,19:53:06,19:53:06,,1,,,,,
381,created_stop_3,19:54:46,19:54:46,,2,,,,,
